//DATASET,
//created,Tue, 07 Jul 2026 14:23:59 GMT

//TRACE,Waveform,Input 1
//SampledBand
#Time,Amplitude
#(ns),(a.u.)
0.152941176470588,0.00176548111145726
0.153529411764705,0.00177414310691802
0.154117647058823,0.00176917710665409
0.154705882352941,0.00174925479278472
0.155294117647058,0.00171346871412636
0.155882352941176,0.00166015089755288
0.156470588235294,0.00158753301913159
0.157058823529411,0.00149506525170006
0.157647058823529,0.00138409464295125
0.158235294117647,0.00125788297922601
0.158823529411764,0.00112052649002968
0.159411764705882,0.000976440166336356
0.159999999999999,0.000830391234239559
0.160588235294117,0.000686738379706524
0.161176470588235,0.000548843422004554
0.161764705882352,0.000420301117854173
0.16235294117647,0.000304744545208413
0.162941176470588,0.000205674536613238
0.163529411764705,0.000126225496669054
0.164117647058823,6.83398865271064E-05
0.164705882352941,3.24594205299287E-05
0.165294117647058,1.88209124783207E-05
0.165882352941176,2.78235095554387E-05
0.166470588235294,5.91829321867339E-05
0.167058823529411,0.000111134232208684
0.167647058823529,0.000180705611789008
0.168235294117647,0.000264074929952836
0.168823529411764,0.000357191606339971
0.169411764705882,0.00045583383919757
0.169999999999999,0.000556242800325482
0.170588235294117,0.000654832787001441
0.171176470588235,0.000749021498889373
0.171764705882352,0.00083838389056002
0.17235294117647,0.000922785013711816
0.172941176470588,0.00100203752140087
0.173529411764705,0.00107628911920048
0.174117647058823,0.00114571072037666
0.174705882352941,0.00121021595307325
0.175294117647058,0.00126965093745378
0.175882352941176,0.00132433413921474
0.176470588235294,0.00137442062543
0.177058823529411,0.00141976611071159
0.177647058823529,0.00146080962969194
0.178235294117647,0.00149830789046749
0.178823529411764,0.00153229285413313
0.179411764705882,0.00156226519263656
0.179999999999999,0.0015873779575164
0.180588235294117,0.00160716496685821
0.181176470588235,0.00162090730087818
0.181764705882352,0.00162718227978138
0.18235294117647,0.00162462636416301
0.182941176470588,0.00161262837781328
0.183529411764705,0.00159140747305544
0.184117647058823,0.00156169699130649
0.184705882352941,0.00152395138381127
0.185294117647058,0.00147811641257072
0.185882352941176,0.00142432822757045
0.186470588235294,0.00136319525693352
0.187058823529411,0.00129517389785955
0.187647058823529,0.00122118317269399
0.188235294117646,0.00114310991775683
0.188823529411764,0.00106387793532844
0.189411764705882,0.000986767509048325
0.189999999999999,0.000914069500915469
0.190588235294117,0.000846964254983382
0.191176470588235,0.000787386339142114
0.191764705882352,0.000737281071211551
0.19235294117647,0.000697950557206229
0.192941176470588,0.000670356994730553
0.193529411764705,0.000654457472089507
0.194117647058823,0.000649910363150671
0.194705882352941,0.000656319806078824
0.195294117647058,0.000672643186603757
0.195882352941176,0.000698048948092236
0.196470588235294,0.000731687396879119
0.197058823529411,0.000772538466781718
0.197647058823529,0.00081902240390777
0.198235294117646,0.000868715220868122
0.198823529411764,0.000919461471155459
0.199411764705882,0.000969885487995791
0.199999999999999,0.00101977273396894
0.200588235294117,0.00106911579826603
0.201176470588235,0.00111804001113229
0.201764705882352,0.00116642194603461
0.20235294117647,0.00121358157692647
0.202941176470588,0.00125865924540257
0.203529411764705,0.00130090794856863
0.204117647058823,0.00134026380773858
0.204705882352941,0.00137760444113968
0.205294117647058,0.0014136688583815
0.205882352941176,0.00144862347646949
0.206470588235293,0.00148173170806982
0.207058823529411,0.00151278298741678
0.207647058823529,0.00154218142491615
0.208235294117646,0.00156959692405298
0.208823529411764,0.00159416856940798
0.209411764705882,0.00161508213328784
0.209999999999999,0.00163217531634909
0.210588235294117,0.00164520928711874
0.211176470588235,0.00165346399237673
0.211764705882352,0.00165624461492331
0.21235294117647,0.00165321628315081
0.212941176470588,0.00164375494478513
0.213529411764705,0.00162767000877638
0.214117647058823,0.00160519422511073
0.214705882352941,0.00157652045481621
0.215294117647058,0.00154208353877685
